CallNumber,CallType,CallDate,Battalion
201072056,Alarms,04/16/2020,B03
201072056,Alarms,04/16/2020,B03
201072084,Medical Incident,04/16/2020,B04
201072084,Medical Incident,04/16/2020,B04
201072087,Medical Incident,04/16/2020,B09
201072087,Medical Incident,04/16/2020,B09
201072089,Alarms,04/16/2020,B07
201072089,Alarms,04/16/2020,B07
201072089,Alarms,04/16/2020,B07
201072105,Medical Incident,04/16/2020,B03
201072105,Medical Incident,04/16/2020,B03
201072105,Medical Incident,04/16/2020,B03
201072113,Medical Incident,04/16/2020,B06
201072113,Medical Incident,04/16/2020,B06
201072129,Medical Incident,04/16/2020,B02
201072129,Medical Incident,04/16/2020,B02
201072129,Medical Incident,04/16/2020,B02
201072140,Medical Incident,04/16/2020,B07
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072150,Structure Fire,04/16/2020,B04
201072154,Medical Incident,04/16/2020,B02
201072176,Medical Incident,04/16/2020,B10
201072176,Medical Incident,04/16/2020,B10
201072176,Medical Incident,04/16/2020,B10
201072180,Medical Incident,04/16/2020,B01
201072180,Medical Incident,04/16/2020,B01
201072180,Medical Incident,04/16/2020,B01
201072189,Medical Incident,04/16/2020,B03
201072201,Alarms,04/16/2020,B03
201072206,Medical Incident,04/16/2020,B02
201072206,Medical Incident,04/16/2020,B02
201072206,Medical Incident,04/16/2020,B02
201072229,Traffic Collision,04/16/2020,B02
201072237,Medical Incident,04/16/2020,B07
201072266,Medical Incident,04/16/2020,B08
201072266,Medical Incident,04/16/2020,B08
201072269,Medical Incident,04/16/2020,B04
201072269,Medical Incident,04/16/2020,B04
201072271,Traffic Collision,04/16/2020,B09
201072286,Alarms,04/16/2020,B02
201072286,Alarms,04/16/2020,B02
201072286,Alarms,04/16/2020,B02
201072289,Alarms,04/16/2020,B02
201072289,Alarms,04/16/2020,B02
201072289,Alarms,04/16/2020,B02
201072298,Medical Incident,04/16/2020,B05
201072298,Medical Incident,04/16/2020,B05
201072309,Medical Incident,04/16/2020,B10
201072309,Medical Incident,04/16/2020,B10
201072309,Medical Incident,04/16/2020,B10
201072373,Alarms,04/16/2020,B09
201072373,Alarms,04/16/2020,B09
201072377,Medical Incident,04/16/2020,B02
201072384,Medical Incident,04/16/2020,B03
201072410,Medical Incident,04/16/2020,B07
201072410,Medical Incident,04/16/2020,B07
201072418,Medical Incident,04/16/2020,B03
201072431,Alarms,04/16/2020,B06
201072431,Alarms,04/16/2020,B06
201072448,Medical Incident,04/16/2020,B03
201072449,Medical Incident,04/16/2020,B04
201072465,Outside Fire,04/16/2020,B10
201072476,Medical Incident,04/16/2020,B02
201072479,Medical Incident,04/16/2020,B03
201072479,Medical Incident,04/16/2020,B03
201072479,Medical Incident,04/16/2020,B03
201072489,Medical Incident,04/16/2020,B10
201072489,Medical Incident,04/16/2020,B10
201072496,Medical Incident,04/16/2020,B05
201072501,Medical Incident,04/16/2020,B10
201072501,Medical Incident,04/16/2020,B10
201072528,Medical Incident,04/16/2020,B03
201072528,Medical Incident,04/16/2020,B03
201072551,Citizen Assist / Service Call,04/16/2020,B08
201072552,Medical Incident,04/16/2020,B08
201072552,Medical Incident,04/16/2020,B08
201072556,Medical Incident,04/16/2020,B02
201072556,Medical Incident,04/16/2020,B02
201072571,Medical Incident,04/16/2020,B02
201072571,Medical Incident,04/16/2020,B02
201072581,Alarms,04/16/2020,B03
201072581,Alarms,04/16/2020,B03
201072581,Alarms,04/16/2020,B03
201072593,Gas Leak (Natural and LP Gases),04/16/2020,B08
201072593,Gas Leak (Natural and LP Gases),04/16/2020,B08
201072611,Medical Incident,04/16/2020,B03
201072611,Medical Incident,04/16/2020,B03
201072622,Alarms,04/16/2020,B01
201072622,Alarms,04/16/2020,B01
201072622,Alarms,04/16/2020,B01
201072622,Alarms,04/16/2020,B01
201072632,Medical Incident,04/16/2020,B02
201072634,Medical Incident,04/16/2020,B03
201081591,Medical Incident,04/17/2020,B02
201081591,Medical Incident,04/17/2020,B02
201081593,Outside Fire,04/17/2020,B03
201081602,Outside Fire,04/17/2020,B09
201081602,Outside Fire,04/17/2020,B09
201081618,Outside Fire,04/17/2020,B03
201081619,Medical Incident,04/17/2020,B03
201081629,Medical Incident,04/17/2020,B03
201081630,Alarms,04/17/2020,B02
201081630,Alarms,04/17/2020,B02
201081630,Alarms,04/17/2020,B02
201081646,Medical Incident,04/17/2020,B04
201081648,Medical Incident,04/17/2020,B05
201081648,Medical Incident,04/17/2020,B05
201081658,Electrical Hazard,04/17/2020,B01
201081668,Medical Incident,04/17/2020,B03
201081669,Alarms,04/17/2020,B07
201081669,Alarms,04/17/2020,B07
201081669,Alarms,04/17/2020,B07
201081691,Outside Fire,04/17/2020,B03
201081700,Medical Incident,04/17/2020,B10
201081700,Medical Incident,04/17/2020,B10
201081719,Alarms,04/17/2020,B01
201081719,Alarms,04/17/2020,B01
201081719,Alarms,04/17/2020,B01
201081721,Medical Incident,04/17/2020,B02
201081734,Medical Incident,04/17/2020,B10
201081745,Medical Incident,04/17/2020,B01
201081745,Medical Incident,04/17/2020,B01
201081745,Medical Incident,04/17/2020,B01
201081745,Medical Incident,04/17/2020,B01
201081765,Medical Incident,04/17/2020,B03
201081765,Medical Incident,04/17/2020,B03
201081785,Medical Incident,04/17/2020,B04
201081785,Medical Incident,04/17/2020,B04
201081785,Medical Incident,04/17/2020,B04
201081785,Medical Incident,04/17/2020,B04
201081787,Medical Incident,04/17/2020,B08
201081787,Medical Incident,04/17/2020,B08
201081787,Medical Incident,04/17/2020,B08
201081792,Medical Incident,04/17/2020,B02
201081792,Medical Incident,04/17/2020,B02
201081792,Medical Incident,04/17/2020,B02
201081795,Medical Incident,04/17/2020,B02
201081795,Medical Incident,04/17/2020,B02
201081816,Medical Incident,04/17/2020,B03
201081816,Medical Incident,04/17/2020,B03
201081816,Medical Incident,04/17/2020,B03
201081827,Medical Incident,04/17/2020,B03
201081832,Alarms,04/17/2020,B01
201081832,Alarms,04/17/2020,B01
201081832,Alarms,04/17/2020,B01
201081833,Medical Incident,04/17/2020,B04
201081859,Medical Incident,04/17/2020,B10
201081860,Medical Incident,04/17/2020,B09
201081860,Medical Incident,04/17/2020,B09
201081866,Medical Incident,04/17/2020,B01
201081866,Medical Incident,04/17/2020,B01
201081868,Medical Incident,04/17/2020,B02
201081868,Medical Incident,04/17/2020,B02
201081877,Medical Incident,04/17/2020,B10
201081902,Medical Incident,04/17/2020,B03
201081902,Medical Incident,04/17/2020,B03
201081921,Medical Incident,04/17/2020,B09
201081922,Medical Incident,04/17/2020,B02
201081941,Medical Incident,04/17/2020,B04
201081941,Medical Incident,04/17/2020,B04
201081941,Medical Incident,04/17/2020,B04
201081941,Medical Incident,04/17/2020,B04
201081946,Medical Incident,04/17/2020,B04
201081946,Medical Incident,04/17/2020,B04
201081946,Medical Incident,04/17/2020,B04
201081946,Medical Incident,04/17/2020,B04
201081946,Medical Incident,04/17/2020,B04
201081961,Elevator / Escalator Rescue,04/17/2020,B02
201081961,Elevator / Escalator Rescue,04/17/2020,B02
201081997,Alarms,04/17/2020,B09
201081997,Alarms,04/17/2020,B09
201081997,Alarms,04/17/2020,B09
201082014,Medical Incident,04/17/2020,B10
201082014,Medical Incident,04/17/2020,B10
201082024,Medical Incident,04/17/2020,B03
201082024,Medical Incident,04/17/2020,B03
201082029,Medical Incident,04/17/2020,B01
201082046,Medical Incident,04/17/2020,B02
201082046,Medical Incident,04/17/2020,B02
201082063,Medical Incident,04/17/2020,B10
201082063,Medical Incident,04/17/2020,B10
201082068,Medical Incident,04/17/2020,B01
201082068,Medical Incident,04/17/2020,B01
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082074,Structure Fire,04/17/2020,B03
201082110,Medical Incident,04/17/2020,B06
201082110,Medical Incident,04/17/2020,B06
201082124,Medical Incident,04/17/2020,B04
201082131,Alarms,04/17/2020,B03
201082131,Alarms,04/17/2020,B03
201082131,Alarms,04/17/2020,B03
201082131,Alarms,04/17/2020,B03
201082136,Alarms,04/17/2020,B09
201082147,Traffic Collision,04/17/2020,B10
201082147,Traffic Collision,04/17/2020,B10
201082147,Traffic Collision,04/17/2020,B10
201082147,Traffic Collision,04/17/2020,B10
201082147,Traffic Collision,04/17/2020,B10
201082147,Traffic Collision,04/17/2020,B10
201082176,Medical Incident,04/17/2020,B04
201082181,Medical Incident,04/17/2020,B05
201082198,Structure Fire,04/17/2020,B07
201082198,Structure Fire,04/17/2020,B07
201082198,Structure Fire,04/17/2020,B07
201082204,Alarms,04/17/2020,B07
201082204,Alarms,04/17/2020,B07
201082204,Alarms,04/17/2020,B07
201082221,Medical Incident,04/17/2020,B03
201082221,Medical Incident,04/17/2020,B03
201082221,Medical Incident,04/17/2020,B03
201082250,Medical Incident,04/17/2020,B09
201082251,Electrical Hazard,04/17/2020,B06
201082252,Citizen Assist / Service Call,04/17/2020,B03
201082276,Medical Incident,04/17/2020,B05
201082284,Medical Incident,04/17/2020,B03
201082292,Medical Incident,04/17/2020,B03
201082292,Medical Incident,04/17/2020,B03
201082302,Medical Incident,04/17/2020,B03
201082302,Medical Incident,04/17/2020,B03
201082302,Medical Incident,04/17/2020,B03
201082303,Medical Incident,04/17/2020,B02
201082325,Medical Incident,04/17/2020,B06
201082326,Medical Incident,04/17/2020,B02
201082329,Medical Incident,04/17/2020,B02
201082329,Medical Incident,04/17/2020,B02
201082330,Medical Incident,04/17/2020,B07
201082330,Medical Incident,04/17/2020,B07
201082332,Gas Leak (Natural and LP Gases),04/17/2020,B08
201082340,Medical Incident,04/17/2020,B09
201082340,Medical Incident,04/17/2020,B09
201082340,Medical Incident,04/17/2020,B09
201082351,Medical Incident,04/17/2020,B02
201082354,Medical Incident,04/17/2020,B03
201082354,Medical Incident,04/17/2020,B03
201082359,Medical Incident,04/17/2020,B04
201082377,Medical Incident,04/17/2020,B02
201082377,Medical Incident,04/17/2020,B02
201082377,Medical Incident,04/17/2020,B02
201082386,Medical Incident,04/17/2020,B04
201082396,Medical Incident,04/17/2020,B06
201082396,Medical Incident,04/17/2020,B06
201082409,Medical Incident,04/17/2020,B01
201082409,Medical Incident,04/17/2020,B01
201082409,Medical Incident,04/17/2020,B01
201082413,Medical Incident,04/17/2020,B03
201082413,Medical Incident,04/17/2020,B03
201082415,Medical Incident,04/17/2020,B03
201082415,Medical Incident,04/17/2020,B03
201082415,Medical Incident,04/17/2020,B03
201082427,Alarms,04/17/2020,B08
201082427,Alarms,04/17/2020,B08
201082427,Alarms,04/17/2020,B08
201082427,Alarms,04/17/2020,B08
201082427,Alarms,04/17/2020,B08
201082427,Alarms,04/17/2020,B08
201082433,Medical Incident,04/17/2020,B02
201082433,Medical Incident,04/17/2020,B02
201082444,Medical Incident,04/17/2020,B08
201082444,Medical Incident,04/17/2020,B08
201082444,Medical Incident,04/17/2020,B08
201082444,Medical Incident,04/17/2020,B08
201082454,Medical Incident,04/17/2020,B02
201082455,Medical Incident,04/17/2020,B06
201082459,Medical Incident,04/17/2020,B10
201082477,Alarms,04/17/2020,B05
201082477,Alarms,04/17/2020,B05
201082477,Alarms,04/17/2020,B05
201082481,Medical Incident,04/17/2020,B08
201082494,Medical Incident,04/17/2020,B10
201082494,Medical Incident,04/17/2020,B10
201082497,Traffic Collision,04/17/2020,B10
201082497,Traffic Collision,04/17/2020,B10
201082510,Medical Incident,04/17/2020,B09
201082510,Medical Incident,04/17/2020,B09
201082510,Medical Incident,04/17/2020,B09
201082519,Medical Incident,04/17/2020,B01
201082530,Medical Incident,04/17/2020,B02
201082530,Medical Incident,04/17/2020,B02
201082548,Medical Incident,04/17/2020,B02
201082548,Medical Incident,04/17/2020,B02
201082567,Medical Incident,04/17/2020,B02
201082567,Medical Incident,04/17/2020,B02
201082589,Medical Incident,04/17/2020,B09
201082591,Medical Incident,04/17/2020,B03
201082618,Alarms,04/17/2020,B02
201082618,Alarms,04/17/2020,B02
201082618,Alarms,04/17/2020,B02
201082639,Medical Incident,04/17/2020,B05
201082639,Medical Incident,04/17/2020,B05
201082639,Medical Incident,04/17/2020,B05
201082684,Alarms,04/17/2020,B02
201082684,Alarms,04/17/2020,B02
201082692,Alarms,04/17/2020,B02
201082692,Alarms,04/17/2020,B02
201082692,Alarms,04/17/2020,B02
201082693,Medical Incident,04/17/2020,B03
201082695,Medical Incident,04/17/2020,B07
201082708,Medical Incident,04/17/2020,B03
201082708,Medical Incident,04/17/2020,B03
201082708,Medical Incident,04/17/2020,B03
201082710,Medical Incident,04/17/2020,B02
201082720,Medical Incident,04/17/2020,B08
201082720,Medical Incident,04/17/2020,B08
201082720,Medical Incident,04/17/2020,B08
201082724,Elevator / Escalator Rescue,04/17/2020,B02
201082741,Medical Incident,04/17/2020,B02
201082741,Medical Incident,04/17/2020,B02
201082753,Medical Incident,04/17/2020,B02
201082753,Medical Incident,04/17/2020,B02
201082755,Medical Incident,04/17/2020,B03
201082755,Medical Incident,04/17/2020,B03
201082755,Medical Incident,04/17/2020,B03
201082756,Gas Leak (Natural and LP Gases),04/17/2020,B03
201082815,Medical Incident,04/17/2020,B02
201082825,Medical Incident,04/17/2020,B05
201082825,Medical Incident,04/17/2020,B05
201082825,Medical Incident,04/17/2020,B05
201082831,Medical Incident,04/17/2020,B03
201082831,Medical Incident,04/17/2020,B03
201082838,Medical Incident,04/17/2020,B07
201082838,Medical Incident,04/17/2020,B07
201082838,Medical Incident,04/17/2020,B07
201082838,Medical Incident,04/17/2020,B07
201082846,Medical Incident,04/17/2020,B03
201082846,Medical Incident,04/17/2020,B03
201082909,Medical Incident,04/17/2020,B07
201082910,Medical Incident,04/17/2020,B08
201082926,Medical Incident,04/17/2020,B08
201082926,Medical Incident,04/17/2020,B08
201082926,Medical Incident,04/17/2020,B08
201082929,Medical Incident,04/17/2020,B02
201082929,Medical Incident,04/17/2020,B02
201082937,Alarms,04/17/2020,B08
201082937,Alarms,04/17/2020,B08
201082937,Alarms,04/17/2020,B08
201082938,Medical Incident,04/17/2020,B09
201082938,Medical Incident,04/17/2020,B09
201082939,Medical Incident,04/17/2020,B07
201082942,Alarms,04/17/2020,B01
201082942,Alarms,04/17/2020,B01
201082942,Alarms,04/17/2020,B01
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082950,Structure Fire,04/17/2020,B06
201082973,Medical Incident,04/17/2020,B04
201082991,Medical Incident,04/17/2020,B09
201082994,Medical Incident,04/17/2020,B02
201082994,Medical Incident,04/17/2020,B02
201083020,Traffic Collision,04/17/2020,B05
201083020,Traffic Collision,04/17/2020,B05
201083020,Traffic Collision,04/17/2020,B05
201083029,Medical Incident,04/17/2020,B02
201083029,Medical Incident,04/17/2020,B02
201083039,Medical Incident,04/17/2020,B01
201083039,Medical Incident,04/17/2020,B01
201083043,Medical Incident,04/17/2020,B10
201083043,Medical Incident,04/17/2020,B10
201083069,Medical Incident,04/17/2020,B02
201083071,Alarms,04/17/2020,B09
201083073,Medical Incident,04/17/2020,B08
201083073,Medical Incident,04/17/2020,B08
201083073,Medical Incident,04/17/2020,B08
201083082,Medical Incident,04/17/2020,B06
201083082,Medical Incident,04/17/2020,B06
201083096,Medical Incident,04/17/2020,B02
201083106,Medical Incident,04/17/2020,B07
201083109,Medical Incident,04/17/2020,B01
201083109,Medical Incident,04/17/2020,B01
201083116,Medical Incident,04/17/2020,B04
201083116,Medical Incident,04/17/2020,B04
201083122,Medical Incident,04/17/2020,B06
201083129,Medical Incident,04/17/2020,B04
201083129,Medical Incident,04/17/2020,B04
201083152,Medical Incident,04/17/2020,B06
201083152,Medical Incident,04/17/2020,B06
201083157,Medical Incident,04/17/2020,B03
201083166,Smoke Investigation (Outside),04/17/2020,B07
201083170,Medical Incident,04/17/2020,B02
201083170,Medical Incident,04/17/2020,B02
201083170,Medical Incident,04/17/2020,B02
201083174,Medical Incident,04/17/2020,B08
201083174,Medical Incident,04/17/2020,B08
201083175,Medical Incident,04/17/2020,B09
201083175,Medical Incident,04/17/2020,B09
201083185,Traffic Collision,04/17/2020,B06
201083192,Medical Incident,04/17/2020,B10
201083192,Medical Incident,04/17/2020,B10
201083194,Medical Incident,04/17/2020,B02
201083207,Medical Incident,04/17/2020,B10
201083207,Medical Incident,04/17/2020,B10
201083207,Medical Incident,04/17/2020,B10
201083215,Medical Incident,04/17/2020,B09
201083215,Medical Incident,04/17/2020,B09
201083222,Medical Incident,04/17/2020,B02
201083222,Medical Incident,04/17/2020,B02
201083241,Medical Incident,04/17/2020,B04
201083241,Medical Incident,04/17/2020,B04
201083241,Medical Incident,04/17/2020,B04
201083251,Traffic Collision,04/17/2020,B03
201083251,Traffic Collision,04/17/2020,B03
201083251,Traffic Collision,04/17/2020,B03
201083251,Traffic Collision,04/17/2020,B03
201083254,Medical Incident,04/17/2020,B06
201083254,Medical Incident,04/17/2020,B06
201083269,Outside Fire,04/17/2020,B06
201083284,Medical Incident,04/17/2020,B01
201083284,Medical Incident,04/17/2020,B01
201083301,Outside Fire,04/17/2020,B08
